CUSTOMER_CODE,FIRSTNAME,LASTNAME,INVOICE_CODE,AMOUNT,DATE,ITEM_CODE,QUANTITY
,Dan,Lewis,10353,82.21,12/04/04 0:00,S50_1341,40
,Adrian,Huxley,10361,82.59,12/17/2004 0:00,S50_1341,33
,Janine,Labrune,10375,65.8,02/03/05 0:00,S50_1341,49
,Violeta,Benitez,10388,100,03/03/05 0:00,S50_1341,27
,Paul,Henriot,10398,36.66,3/30/2005 0:00,S50_1341,49
,William,Brown,10401,35.35,04/03/05 0:00,S50_1341,56
,Maurizio,Moroni,10416,51.93,05/10/05 0:00,S50_1341,37
,Diego,Freyre,10104,100,1/31/2003 0:00,S50_1392,33
,Maria,Hernandez,10115,100,04/04/03 0:00,S50_1392,27
,Jeff,Young,10127,100,06/03/03 0:00,S50_1392,46
,Kalle,Suominen,10141,100,08/01/03 0:00,S50_1392,44
,Pirkko,Koskitalo,10151,100,9/21/2003 0:00,S50_1392,26
,Eric,Natividad,10165,94.92,10/22/2003 0:00,S50_1392,48
,Maurizio,Moroni,10176,100,11/06/03 0:00,S50_1392,23
,Jose Pedro,Roel,10184,100,11/14/2003 0:00,S50_1392,45
,Steve,Frick,10195,100,11/25/2003 0:00,S50_1392,49
,Valarie,Franco,10207,94.92,12/09/03 0:00,S50_1392,28
,Dean,Cassidy,10220,100,02/12/04 0:00,S50_1392,37
,Roland,Keitel,10230,100,3/15/2004 0:00,S50_1392,34
,Diego,Freyre,10246,100,05/05/04 0:00,S50_1392,22
,Wendy,Victorino,10259,100,6/15/2004 0:00,S50_1392,29
,Valarie,Nelson,10271,98.39,7/20/2004 0:00,S50_1392,34
,Valarie,Nelson,10282,100,8/20/2004 0:00,S50_1392,38
,Kwai,Yu,10292,100,09/08/04 0:00,S50_1392,41
,Marta,Hernandez,10305,100,10/13/2004 0:00,S50_1392,42
,Palle,Ibsen,10314,100,10/22/2004 0:00,S50_1392,28
,Jonas,Bergulfsen,10325,100,11/05/04 0:00,S50_1392,38
,Marie,Bertrand,10336,100,11/20/2004 0:00,S50_1392,23
,Diego,Freyre,10350,71.4,12/02/04 0:00,S50_1392,31
,Paul,Henriot,10359,100,12/15/2004 0:00,S50_1392,46
,Valarie,Nelson,10371,56.55,1/23/2005 0:00,S50_1392,48
,Diego,Freyre,10383,100,2/22/2005 0:00,S50_1392,29
,Daniel,Da Cunha,10395,100,3/17/2005 0:00,S50_1392,46
,Diego,Freyre,10412,100,05/03/05 0:00,S50_1392,26
,Janine,Labrune,10425,100,5/31/2005 0:00,S50_1392,18
,Diego,Freyre,10104,53.31,1/31/2003 0:00,S50_1514,32
,Eric,Natividad,10117,49.21,4/16/2003 0:00,S50_1514,21
,Jeff,Young,10127,69.12,06/03/03 0:00,S50_1514,46
,Valarie,Nelson,10142,49.79,08/08/03 0:00,S50_1514,42
,Diego,Freyre,10153,57.41,9/28/2003 0:00,S50_1514,31
,Eric,Natividad,10165,66.78,10/22/2003 0:00,S50_1514,38
,Maurizio,Moroni,10176,64.44,11/06/03 0:00,S50_1514,38
,Wing C,Tam,10185,48.62,11/14/2003 0:00,S50_1514,20
,Leslie,Murphy,10196,62.09,11/26/2003 0:00,S50_1514,46
,Mary,Saveley,10208,65.61,01/02/04 0:00,S50_1514,30
,Dean,Cassidy,10220,68.54,02/12/04 0:00,S50_1514,30
,Roland,Keitel,10230,52.14,3/15/2004 0:00,S50_1514,43
,Kalle,Suominen,10247,63.85,05/05/04 0:00,S50_1514,49
,Kyung,Yu,10272,56.82,7/20/2004 0:00,S50_1514,43
,Valarie,Nelson,10282,66.78,8/20/2004 0:00,S50_1514,37
,Kwai,Yu,10292,55.07,09/08/04 0:00,S50_1514,35
,Victoria,Ashworth,10306,60.34,10/14/2004 0:00,S50_1514,34
,Palle,Ibsen,10314,61.51,10/22/2004 0:00,S50_1514,38
,Jonas,Bergulfsen,10325,100,11/05/04 0:00,S50_1514,44
,Maria,Hernandez,10337,100,11/21/2004 0:00,S50_1514,21
,Diego,Freyre,10350,100,12/02/04 0:00,S50_1514,44
,Paul,Henriot,10359,64.93,12/15/2004 0:00,S50_1514,25
,Akiko,Shimamura,10372,58.58,1/26/2005 0:00,S50_1514,24
,Diego,Freyre,10383,60.06,2/22/2005 0:00,S50_1514,38
,Daniel,Da Cunha,10395,100,3/17/2005 0:00,S50_1514,45
,Julie,King,10413,63.85,05/05/05 0:00,S50_1514,51
,Arnold,Cruz,10108,82.99,03/03/03 0:00,S50_4713,34
,Paul,Henriot,10121,74.85,05/07/03 0:00,S50_4713,44
,Valarie,Nelson,10135,96,07/02/03 0:00,S50_4713,44
,Julie,Young,10145,81.36,8/25/2003 0:00,S50_4713,38
,Julie,Brown,10159,71.6,10/10/03 0:00,S50_4713,31
,Anna,O'Hara,10169,80.55,11/04/03 0:00,S50_4713,48
,Martine,Rance,10180,93.56,11/11/03 0:00,S50_4713,21
,Diego,Freyre,10190,66.72,11/19/2003 0:00,S50_4713,40
,Dominique,Perrier,10211,80.55,1/15/2004 0:00,S50_4713,40
,Martine,Rance,10224,77.29,2/21/2004 0:00,S50_4713,50
,Michael,Frick,10237,68.34,04/05/04 0:00,S50_4713,20
,Dominique,Perrier,10252,72.41,5/26/2004 0:00,S50_4713,48
,Juri,Yoshido,10264,89.5,6/30/2004 0:00,S50_4713,47
,Miguel,Barajas,10276,70.78,08/02/04 0:00,S50_4713,21
,Marta,Hernandez,10285,78.92,8/27/2004 0:00,S50_4713,39
,Matti,Karttunen,10299,80.55,9/30/2004 0:00,S50_4713,44
,Jonas,Bergulfsen,10309,88.68,10/15/2004 0:00,S50_4713,28
,Kee,Kuo,10319,77.29,11/03/04 0:00,S50_4713,45
,Rosa,Hernandez,10331,100,11/17/2004 0:00,S50_4713,20
,Georg,Pipps,10341,100,11/24/2004 0:00,S50_4713,38
,Daniel,Da Cunha,10356,100,12/09/04 0:00,S50_4713,26
,Wing C,Tam,10365,100,01/07/05 0:00,S50_4713,44
,Janine,Labrune,10375,100,02/03/05 0:00,S50_4713,49
,Valarie,Nelson,10390,100,03/04/05 0:00,S50_4713,22
,Elizabeth,Devon,10403,68.34,04/08/05 0:00,S50_4713,31
,Jytte,Petersen,10105,70.67,02/11/03 0:00,S700_1138,41
,Georg,Pipps,10119,76.67,4/28/2003 0:00,S700_1138,25
,Ann,Brown,10129,60,06/12/03 0:00,S700_1138,31
,Valarie,Nelson,10142,64,08/08/03 0:00,S700_1138,41
,Diego,Freyre,10153,64.67,9/28/2003 0:00,S700_1138,43
,Maria,Larsson,10167,75.34,10/23/2003 0:00,S700_1138,43
,Jesus,Fernandez,10177,76,11/07/03 0:00,S700_1138,24
,Wing C,Tam,10185,54,11/14/2003 0:00,S700_1138,21
,Eduardo,Saavedra,10197,64.67,11/26/2003 0:00,S700_1138,23
,Mary,Saveley,10208,74.67,01/02/04 0:00,S700_1138,38
,Valarie,Thompson,10222,62.67,2/19/2004 0:00,S700_1138,31
,William,Brown,10233,70.67,3/29/2004 0:00,S700_1138,36
,Kwai,Yu,10248,71.34,05/07/04 0:00,S700_1138,36
,Jean,Fresnisre,10261,62,6/17/2004 0:00,S700_1138,34
,Catherine,Dewey,10273,65.34,7/21/2004 0:00,S700_1138,21
,Elizabeth,Lincoln,10283,78.67,8/20/2004 0:00,S700_1138,45
,Juri,Yoshido,10295,75.34,09/10/04 0:00,S700_1138,26
,Victoria,Ashworth,10306,54,10/14/2004 0:00,S700_1138,50
,Janine,Labrune,10315,62,10/29/2004 0:00,S700_1138,41
,Christina,Berglund,10326,60,11/09/04 0:00,S700_1138,39
,Akiko,Shimamura,10339,100,11/23/2004 0:00,S700_1138,22
,Diego,Freyre,10350,76.67,12/02/04 0:00,S700_1138,46
,Pirkko,Koskitalo,10373,100,1/31/2005 0:00,S700_1138,44
,Valarie,Nelson,10385,77.34,2/28/2005 0:00,S700_1138,25
,Valarie,Nelson,10396,66.67,3/23/2005 0:00,S700_1138,39
,Juri,Yoshido,10414,71.34,05/06/05 0:00,S700_1138,37
,Giovanni,Rovelli,10106,100,2/17/2003 0:00,S700_1691,31
,Peter,Ferguson,10120,82.21,4/29/2003 0:00,S700_1691,47
,Diego,Freyre,10133,77.64,6/27/2003 0:00,S700_1691,24
,Wing C,Tam,10143,100,08/10/03 0:00,S700_1691,36
,Diego,Freyre,10156,100,10/08/03 0:00,S700_1691,48
,Juri,Hirano,10168,98.65,10/28/2003 0:00,S700_1691,28
,Steve,Thompson,10199,83.12,12/01/03 0:00,S700_1691,48
,Mory,Kentary,10210,78.55,01/12/04 0:00,S700_1691,21
,Peter,Ferguson,10223,100,2/20/2004 0:00,S700_1691,25
,Elizabeth,Lincoln,10235,100,04/02/04 0:00,S700_1691,25
,Sue,Frick,10250,91.34,05/11/04 0:00,S700_1691,31
,Diego,Freyre,10262,84.03,6/24/2004 0:00,S700_1691,40
,Janine,Labrune,10275,89.51,7/23/2004 0:00,S700_1691,32
,Jan,Klaeboe,10284,83.12,8/21/2004 0:00,S700_1691,24
,Michael,Donnermeyer,10296,100,9/15/2004 0:00,S700_1691,42
,Steve,Frick,10308,100,10/15/2004 0:00,S700_1691,21
,Helen,Bennett,10316,82.21,11/01/04 0:00,S700_1691,34
,Giovanni,Rovelli,10328,100,11/12/04 0:00,S700_1691,27
,Eduardo,Saavedra,10340,88.6,11/24/2004 0:00,S700_1691,30
,Dan,Lewis,10353,100,12/04/04 0:00,S700_1691,39
,Adrian,Huxley,10361,60.54,12/17/2004 0:00,S700_1691,20
,Janine,Labrune,10375,81.87,02/03/05 0:00,S700_1691,37
,Violeta,Benitez,10388,100,03/03/05 0:00,S700_1691,46
,Paul,Henriot,10398,87.69,3/30/2005 0:00,S700_1691,47
,William,Brown,10401,100,04/03/05 0:00,S700_1691,11
,Maurizio,Moroni,10416,91.34,05/10/05 0:00,S700_1691,23
,Jytte,Petersen,10105,70.15,02/11/03 0:00,S700_1938,29
,Eric,Natividad,10117,79.68,4/16/2003 0:00,S700_1938,38
,Diego,Freyre,10128,97,06/06/03 0:00,S700_1938,32
,Valarie,Nelson,10142,84.01,08/08/03 0:00,S700_1938,43
,Diego,Freyre,10153,87.48,9/28/2003 0:00,S700_1938,31
,Violeta,Benitez,10166,100,10/21/2003 0:00,S700_1938,29
,Jesus,Fernandez,10177,88.34,11/07/03 0:00,S700_1938,31
,Wing C,Tam,10185,94.4,11/14/2003 0:00,S700_1938,30
,Leslie,Murphy,10196,94.4,11/26/2003 0:00,S700_1938,50
,Mary,Saveley,10208,80.55,01/02/04 0:00,S700_1938,40
,Catherine,Dewey,10221,97,2/18/2004 0:00,S700_1938,23
,Helen,Bennett,10232,88.34,3/20/2004 0:00,S700_1938,26
,Kwai,Yu,10248,100,05/07/04 0:00,S700_1938,40
,Catherine,Dewey,10273,100,7/21/2004 0:00,S700_1938,21
,Valarie,Nelson,10282,86.61,8/20/2004 0:00,S700_1938,43
,Paolo,Accorti,10293,71.89,09/09/04 0:00,S700_1938,29
,Victoria,Ashworth,10306,91.81,10/14/2004 0:00,S700_1938,38
,Palle,Ibsen,10314,76.22,10/22/2004 0:00,S700_1938,23
,Jytte,Petersen,10327,100,11/10/04 0:00,S700_1938,20
,Maria,Hernandez,10337,70.3,11/21/2004 0:00,S700_1938,36
,Diego,Freyre,10350,100,12/02/04 0:00,S700_1938,28
,Akiko,Shimamura,10372,100,1/26/2005 0:00,S700_1938,44
,Julie,Brown,10384,100,2/23/2005 0:00,S700_1938,49
,Annette,Roulet,10397,80.55,3/28/2005 0:00,S700_1938,32
,Juri,Yoshido,10414,100,05/06/05 0:00,S700_1938,34
,Giovanni,Rovelli,10106,100,2/17/2003 0:00,S700_2047,30
,Georg,Pipps,10119,94.14,4/28/2003 0:00,S700_2047,29
,Dan,Lewis,10131,85.99,6/16/2003 0:00,S700_2047,22
,Wing C,Tam,10143,100,08/10/03 0:00,S700_2047,26
,Matti,Karttunen,10155,91.43,10/06/03 0:00,S700_2047,32
,Maria,Larsson,10167,100,10/23/2003 0:00,S700_2047,29
,Annette,Roulet,10178,96.86,11/08/03 0:00,S700_2047,34
,Thomas,Hardy,10186,99.57,11/14/2003 0:00,S700_2047,24
,Eduardo,Saavedra,10197,90.52,11/26/2003 0:00,S700_2047,24
,Michael,Chandler,10209,88.71,01/09/04 0:00,S700_2047,33
,Valarie,Thompson,10222,100,2/19/2004 0:00,S700_2047,26
,Kyung,Tseng,10249,95.95,05/08/04 0:00,S700_2047,40
,Diego,Freyre,10262,94.14,6/24/2004 0:00,S700_2047,44
,Allen,Nelson,10274,90.52,7/21/2004 0:00,S700_2047,24
,Elizabeth,Lincoln,10283,94.14,8/20/2004 0:00,S700_2047,20
,Michael,Donnermeyer,10296,100,9/15/2004 0:00,S700_2047,34
,Francisca,Cervantes,10307,97.76,10/14/2004 0:00,S700_2047,34
,Helen,Bennett,10316,93.24,11/01/04 0:00,S700_2047,45
,Giovanni,Rovelli,10328,100,11/12/04 0:00,S700_2047,41
,Akiko,Shimamura,10339,71.25,11/23/2004 0:00,S700_2047,55
,Leslie,Taylor,10352,100,12/03/04 0:00,S700_2047,23
,Adrian,Huxley,10361,45.39,12/17/2004 0:00,S700_2047,24
,Pirkko,Koskitalo,10373,84.41,1/31/2005 0:00,S700_2047,32
,Diego,Freyre,10386,85.76,03/01/05 0:00,S700_2047,29
,Paul,Henriot,10398,100,3/30/2005 0:00,S700_2047,36
,Sue,Frick,10400,87.8,04/01/05 0:00,S700_2047,46
,Sean,Connery,10415,95.95,05/09/05 0:00,S700_2047,32
,Giovanni,Rovelli,10106,100,2/17/2003 0:00,S700_2466,34
,Peter,Ferguson,10120,100,4/29/2003 0:00,S700_2466,24
,Dan,Lewis,10131,100,6/16/2003 0:00,S700_2466,40
,Wing C,Tam,10143,82.77,08/10/03 0:00,S700_2466,26
,Matti,Karttunen,10155,100,10/06/03 0:00,S700_2466,20
,Juri,Hirano,10168,100,10/28/2003 0:00,S700_2466,31
,Annette,Roulet,10178,87.75,11/08/03 0:00,S700_2466,22
,Arnold,Cruz,10198,100,11/27/2003 0:00,S700_2466,42
,Mory,Kentary,10210,99.72,01/12/04 0:00,S700_2466,26
,Valarie,Thompson,10222,87.75,2/19/2004 0:00,S700_2466,37
,Elizabeth,Lincoln,10235,88.75,04/02/04 0:00,S700_2466,38
,Sue,Frick,10250,100,05/11/04 0:00,S700_2466,35
,Diego,Freyre,10262,90.75,6/24/2004 0:00,S700_2466,33
,Janine,Labrune,10275,100,7/23/2004 0:00,S700_2466,39
,Jan,Klaeboe,10284,100,8/21/2004 0:00,S700_2466,45
,Michael,Donnermeyer,10296,100,9/15/2004 0:00,S700_2466,24
,Steve,Frick,10308,88.75,10/15/2004 0:00,S700_2466,35
,Helen,Bennett,10316,100,11/01/04 0:00,S700_2466,23
,Giovanni,Rovelli,10328,100,11/12/04 0:00,S700_2466,37
,Eduardo,Saavedra,10340,87.75,11/24/2004 0:00,S700_2466,55
,Leslie,Taylor,10352,100,12/03/04 0:00,S700_2466,49
,Adrian,Huxley,10361,100,12/17/2004 0:00,S700_2466,26
,Janine,Labrune,10375,100,02/03/05 0:00,S700_2466,33
,Diego,Freyre,10386,83.84,03/01/05 0:00,S700_2466,37
,Paul,Henriot,10398,86.76,3/30/2005 0:00,S700_2466,22
,William,Brown,10401,88.75,04/03/05 0:00,S700_2466,85
,Maurizio,Moroni,10416,100,05/10/05 0:00,S700_2466,22
,Jytte,Petersen,10105,65.77,02/11/03 0:00,S700_2610,31
,Georg,Pipps,10119,65.77,4/28/2003 0:00,S700_2610,38
,Ann,Brown,10129,85.29,06/12/03 0:00,S700_2610,45
,Wing C,Tam,10143,85.29,08/10/03 0:00,S700_2610,31
,Leslie,Young,10154,64.33,10/02/03 0:00,S700_2610,36
,Maria,Larsson,10167,70.11,10/23/2003 0:00,S700_2610,46
,Jesus,Fernandez,10177,76.62,11/07/03 0:00,S700_2610,32
,Wing C,Tam,10185,57.82,11/14/2003 0:00,S700_2610,39
,Eduardo,Saavedra,10197,78.79,11/26/2003 0:00,S700_2610,50
,Mary,Saveley,10208,74.45,01/02/04 0:00,S700_2610,46
,Valarie,Thompson,10222,80.95,2/19/2004 0:00,S700_2610,36
,William,Brown,10233,82.4,3/29/2004 0:00,S700_2610,29
,Kwai,Yu,10248,75.89,05/07/04 0:00,S700_2610,32
,Jean,Fresnisre,10261,68.67,6/17/2004 0:00,S700_2610,44
,Catherine,Dewey,10273,62.16,7/21/2004 0:00,S700_2610,42
,Elizabeth,Lincoln,10283,65.77,8/20/2004 0:00,S700_2610,47
,Juri,Yoshido,10295,58.55,09/10/04 0:00,S700_2610,44
,Victoria,Ashworth,10306,75.17,10/14/2004 0:00,S700_2610,43
,Helen,Bennett,10316,74.45,11/01/04 0:00,S700_2610,48
,Jytte,Petersen,10327,96.31,11/10/04 0:00,S700_2610,21
,Akiko,Shimamura,10339,74.35,11/23/2004 0:00,S700_2610,50
,Diego,Freyre,10350,75.35,12/02/04 0:00,S700_2610,29
,Pirkko,Koskitalo,10373,70.33,1/31/2005 0:00,S700_2610,41
,Diego,Freyre,10386,100,03/01/05 0:00,S700_2610,37
,Annette,Roulet,10397,66.5,3/28/2005 0:00,S700_2610,22
,Juri,Yoshido,10414,75.89,05/06/05 0:00,S700_2610,31
,Jonas,Bergulfsen,10103,100,1/29/2003 0:00,S700_2824,42
,Marie,Bertrand,10114,100,04/01/03 0:00,S700_2824,42
,Mart¡n,Sommer,10126,100,5/28/2003 0:00,S700_2824,45
,Juri,Hirano,10140,100,7/24/2003 0:00,S700_2824,36
,Eric,Natividad,10150,100,9/19/2003 0:00,S700_2824,20
,Roland,Mendel,10164,81.93,10/21/2003 0:00,S700_2824,39
,Ann,Brown,10175,85.98,11/06/03 0:00,S700_2824,42
,Francisca,Cervantes,10183,86.99,11/13/2003 0:00,S700_2824,23
,Mary,Saveley,10194,89.01,11/25/2003 0:00,S700_2824,26
,Yoshi,Tannamuri,10206,100,12/05/03 0:00,S700_2824,33
,Wendy,Victorino,10217,88,02/04/04 0:00,S700_2824,31
,Valarie,Nelson,10229,100,03/11/04 0:00,S700_2824,50
,Leslie,Murphy,10245,100,05/04/04 0:00,S700_2824,44
,Akiko,Shimamura,10258,80.92,6/15/2004 0:00,S700_2824,45
,Adrian,Huxley,10270,88,7/19/2004 0:00,S700_2824,46
,Kyung,Yu,10281,85.98,8/19/2004 0:00,S700_2824,27
,Maria,Larsson,10291,100,09/08/04 0:00,S700_2824,28
,Daniel,Tonini,10304,100,10/11/04 0:00,S700_2824,40
,Yoshi,Tannamuri,10313,99.13,10/22/2004 0:00,S700_2824,30
,Michael,Frick,10324,100,11/05/04 0:00,S700_2824,34
,Marie,Bertrand,10336,100,11/20/2004 0:00,S700_2824,46
,Mart¡n,Sommer,10348,82.83,11/01/04 0:00,S700_2824,32
,Diego,Freyre,10358,100,12/10/04 0:00,S700_2824,27
,Valarie,Nelson,10371,100,1/23/2005 0:00,S700_2824,34
,Valarie,Nelson,10382,54.84,2/17/2005 0:00,S700_2824,34
,Jean,Fresnisre,10411,100,05/01/05 0:00,S700_2824,34
,Diego,Freyre,10424,80.92,5/31/2005 0:00,S700_2824,46
,Giovanni,Rovelli,10106,100,2/17/2003 0:00,S700_2834,32
,Peter,Ferguson,10120,100,4/29/2003 0:00,S700_2834,24
,Diego,Freyre,10133,99.67,6/27/2003 0:00,S700_2834,27
,Julie,Young,10145,100,8/25/2003 0:00,S700_2834,20
,Juri,Hirano,10168,100,10/28/2003 0:00,S700_2834,36
,Veysel,Oeztan,10188,100,11/18/2003 0:00,S700_2834,29
,Mory,Kentary,10210,100,01/12/04 0:00,S700_2834,25
,Peter,Ferguson,10223,100,2/20/2004 0:00,S700_2834,29
,Elizabeth,Lincoln,10235,96.11,04/02/04 0:00,S700_2834,25
,Sue,Frick,10250,100,05/11/04 0:00,S700_2834,44
,Julie,King,10263,100,6/28/2004 0:00,S700_2834,47
,Janine,Labrune,10275,100,7/23/2004 0:00,S700_2834,48
,Marta,Hernandez,10285,100,8/27/2004 0:00,S700_2834,45
,Dean,Cassidy,10297,100,9/16/2004 0:00,S700_2834,35
,Steve,Frick,10308,100,10/15/2004 0:00,S700_2834,31
,Kyung,Yu,10318,100,11/02/04 0:00,S700_2834,50
,Giovanni,Rovelli,10328,100,11/12/04 0:00,S700_2834,33
,Eduardo,Saavedra,10340,100,11/24/2004 0:00,S700_2834,29
,Dan,Lewis,10353,68.8,12/04/04 0:00,S700_2834,48
,Adrian,Huxley,10361,72.42,12/17/2004 0:00,S700_2834,44
,Janine,Labrune,10375,66.73,02/03/05 0:00,S700_2834,25
,Violeta,Benitez,10388,100,03/03/05 0:00,S700_2834,50
,Paul,Henriot,10398,100,3/30/2005 0:00,S700_2834,23
,William,Brown,10401,96.11,04/03/05 0:00,S700_2834,21
,Maurizio,Moroni,10416,100,05/10/05 0:00,S700_2834,41
,Giovanni,Rovelli,10106,74.4,2/17/2003 0:00,S700_3167,44
,Peter,Ferguson,10120,76,4/29/2003 0:00,S700_3167,43
,Wing C,Tam,10143,96,08/10/03 0:00,S700_3167,28
,Matti,Karttunen,10155,86.4,10/06/03 0:00,S700_3167,43
,Juri,Hirano,10168,96,10/28/2003 0:00,S700_3167,48
,Steve,Thompson,10199,82.4,12/01/03 0:00,S700_3167,38
,Mory,Kentary,10210,86.4,01/12/04 0:00,S700_3167,31
,Peter,Ferguson,10223,67.2,2/20/2004 0:00,S700_3167,26
,Elizabeth,Lincoln,10235,92,04/02/04 0:00,S700_3167,32
,Sue,Frick,10250,67.2,05/11/04 0:00,S700_3167,44
,Diego,Freyre,10262,76,6/24/2004 0:00,S700_3167,27
,Janine,Labrune,10275,73.6,7/23/2004 0:00,S700_3167,43
,Jan,Klaeboe,10284,69.6,8/21/2004 0:00,S700_3167,25
,Michael,Donnermeyer,10296,80.8,9/15/2004 0:00,S700_3167,22
,Steve,Frick,10308,87.2,10/15/2004 0:00,S700_3167,21
,Helen,Bennett,10316,75.2,11/01/04 0:00,S700_3167,48
,Giovanni,Rovelli,10328,64,11/12/04 0:00,S700_3167,33
,Georg,Pipps,10341,100,11/24/2004 0:00,S700_3167,34
,Dan,Lewis,10353,81.95,12/04/04 0:00,S700_3167,43
,Adrian,Huxley,10361,100,12/17/2004 0:00,S700_3167,44
,Janine,Labrune,10375,100,02/03/05 0:00,S700_3167,44
,Diego,Freyre,10386,94.34,03/01/05 0:00,S700_3167,32
,Paul,Henriot,10398,65.6,3/30/2005 0:00,S700_3167,29
,William,Brown,10401,92,04/03/05 0:00,S700_3167,77
,Maurizio,Moroni,10416,67.2,05/10/05 0:00,S700_3167,39
,Jytte,Petersen,10105,81.14,02/11/03 0:00,S700_3505,39
,Eduardo,Saavedra,10118,100,4/21/2003 0:00,S700_3505,36
,Ann,Brown,10129,91.15,06/12/03 0:00,S700_3505,42
,Valarie,Nelson,10142,100,08/08/03 0:00,S700_3505,21
,Diego,Freyre,10153,88.15,9/28/2003 0:00,S700_3505,50
,Maria,Larsson,10167,100,10/23/2003 0:00,S700_3505,24
,Jesus,Fernandez,10177,92.16,11/07/03 0:00,S700_3505,44
,Wing C,Tam,10185,100,11/14/2003 0:00,S700_3505,37
,Eduardo,Saavedra,10197,92.16,11/26/2003 0:00,S700_3505,27
,Mary,Saveley,10208,100,01/02/04 0:00,S700_3505,37
,Valarie,Thompson,10222,100,2/19/2004 0:00,S700_3505,38
,Helen,Bennett,10232,96.16,3/20/2004 0:00,S700_3505,48
,Kwai,Yu,10248,100,05/07/04 0:00,S700_3505,30
,Jean,Fresnisre,10261,88.15,6/17/2004 0:00,S700_3505,25
,Catherine,Dewey,10273,86.15,7/21/2004 0:00,S700_3505,40
,Elizabeth,Lincoln,10283,88.15,8/20/2004 0:00,S700_3505,22
,Juri,Yoshido,10295,100,09/10/04 0:00,S700_3505,34
,Victoria,Ashworth,10306,90.15,10/14/2004 0:00,S700_3505,32
,Janine,Labrune,10315,86.15,10/29/2004 0:00,S700_3505,31
,Jytte,Petersen,10327,80,11/10/04 0:00,S700_3505,43
,Maria,Hernandez,10337,89.38,11/21/2004 0:00,S700_3505,31
,Diego,Freyre,10350,77.34,12/02/04 0:00,S700_3505,31
,Pirkko,Koskitalo,10373,96.34,1/31/2005 0:00,S700_3505,34
,Diego,Freyre,10386,92.08,03/01/05 0:00,S700_3505,45
,Annette,Roulet,10397,100,3/28/2005 0:00,S700_3505,48
,Juri,Yoshido,10414,100,05/06/05 0:00,S700_3505,28
,Jytte,Petersen,10105,100,02/11/03 0:00,S700_3962,22
,Eric,Natividad,10117,83.42,4/16/2003 0:00,S700_3962,45
,Ann,Brown,10129,85.41,06/12/03 0:00,S700_3962,30
,Valarie,Nelson,10142,85.41,08/08/03 0:00,S700_3962,38
,Diego,Freyre,10153,100,9/28/2003 0:00,S700_3962,20
,Maria,Larsson,10167,100,10/23/2003 0:00,S700_3962,28
,Jesus,Fernandez,10177,100,11/07/03 0:00,S700_3962,24
,Wing C,Tam,10185,79.45,11/14/2003 0:00,S700_3962,22
,Eduardo,Saavedra,10197,93.35,11/26/2003 0:00,S700_3962,35
,Mary,Saveley,10208,85.41,01/02/04 0:00,S700_3962,33
,Valarie,Thompson,10222,95.34,2/19/2004 0:00,S700_3962,31
,Helen,Bennett,10232,82.43,3/20/2004 0:00,S700_3962,35
,Kwai,Yu,10248,90.37,05/07/04 0:00,S700_3962,35
,Jean,Fresnisre,10261,81.43,6/17/2004 0:00,S700_3962,50
,Catherine,Dewey,10273,100,7/21/2004 0:00,S700_3962,26
,Elizabeth,Lincoln,10283,89.38,8/20/2004 0:00,S700_3962,38
,Miguel,Barajas,10294,100,09/10/04 0:00,S700_3962,45
,Victoria,Ashworth,10306,100,10/14/2004 0:00,S700_3962,30
,Janine,Labrune,10315,91.37,10/29/2004 0:00,S700_3962,37
,Jytte,Petersen,10327,86.61,11/10/04 0:00,S700_3962,37
,Maria,Hernandez,10337,71.89,11/21/2004 0:00,S700_3962,36
,Diego,Freyre,10350,100,12/02/04 0:00,S700_3962,25
,Pirkko,Koskitalo,10373,100,1/31/2005 0:00,S700_3962,37
,Diego,Freyre,10386,95.48,03/01/05 0:00,S700_3962,30
,Annette,Roulet,10397,100,3/28/2005 0:00,S700_3962,36
,Juri,Yoshido,10414,90.37,05/06/05 0:00,S700_3962,27
,Giovanni,Rovelli,10106,61.44,2/17/2003 0:00,S700_4002,48
,Georg,Pipps,10119,59.22,4/28/2003 0:00,S700_4002,26
,Dan,Lewis,10131,85.13,6/16/2003 0:00,S700_4002,26
,Wing C,Tam,10143,85.87,08/10/03 0:00,S700_4002,34
,Matti,Karttunen,10155,85.87,10/06/03 0:00,S700_4002,44
,Juri,Hirano,10168,82.91,10/28/2003 0:00,S700_4002,39
,Annette,Roulet,10178,76.25,11/08/03 0:00,S700_4002,45
,Arnold,Cruz,10198,63.67,11/27/2003 0:00,S700_4002,40
,Mory,Kentary,10210,70.33,01/12/04 0:00,S700_4002,42
,Valarie,Thompson,10222,74.03,2/19/2004 0:00,S700_4002,43
,Elizabeth,Lincoln,10235,72.55,04/02/04 0:00,S700_4002,34
,Sue,Frick,10250,62.19,05/11/04 0:00,S700_4002,38
,Diego,Freyre,10262,71.07,6/24/2004 0:00,S700_4002,35
,Janine,Labrune,10275,72.55,7/23/2004 0:00,S700_4002,31
,Jan,Klaeboe,10284,64.41,8/21/2004 0:00,S700_4002,32
,Michael,Donnermeyer,10296,86.62,9/15/2004 0:00,S700_4002,47
,Steve,Frick,10308,68.11,10/15/2004 0:00,S700_4002,39
,Helen,Bennett,10316,62.19,11/01/04 0:00,S700_4002,44
,Giovanni,Rovelli,10328,85.87,11/12/04 0:00,S700_4002,39
,Akiko,Shimamura,10339,57.86,11/23/2004 0:00,S700_4002,50
